sku,produto_site,categoria,preco_venda_brl,custo_alvo_brl,margem_alvo,fornecedor,link_busca_fornecedor,busca_alternativa,status,observacoes,foto_url
MLA-AE-045-BOLSA-DE-T,"Bolsa de Transporte para Copo com Compartimento para Celular, Compatível com Copos de 40/30 Oz, Alça Ajustável, Gancho para Chaves",Brasil,45.54,22.77,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012366229569.html?pvid=5132c019-c4b0-43aa-9b99-63f022dd2a74&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058214548283%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2034%2C50%21R%24%2022%2C77%21%21%2134.50%2122.77%21%40210328d417817019664073412ed961%2112000058214548283%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.9439259550.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012366229569.html?pvid=5132c019-c4b0-43aa-9b99-63f022dd2a74&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058214548283%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2034%2C50%21R%24%2022%2C77%21%21%2134.50%2122.77%21%40210328d417817019664073412ed961%2112000058214548283%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.9439259550.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S4a84ad2154294d0eabcf7a8d8a963a0bL.jpg_220x220q75.jpg_.webp
MLA-AE-046-ABACATE-DE,Abacate De Brinquedo Para Gatos Com Catnip Erva Gato Natural Bola de Lamber Limpeza dos Dentes Lanche,Brasil,42.00,21.00,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005011708379212.html?pvid=a5063c4c-bee5-44e0-8ba3-d5fc15ede3bf&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000056313552243%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2038%2C46%21R%24%2021%2C00%21%21%2138.46%2121.00%21%40210328d417817019664073412ed961%2112000056313552243%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209558309&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005011708379212.html?pvid=a5063c4c-bee5-44e0-8ba3-d5fc15ede3bf&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000056313552243%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2038%2C46%21R%24%2021%2C00%21%21%2138.46%2121.00%21%40210328d417817019664073412ed961%2112000056313552243%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209558309&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S6d44b4baf0d843e5ae1415c879ae10ecM.jpg_220x220q75.jpg_.webp
MLA-AE-047-CAIXA-ARMA,Caixa Armazenamento Guardar Roupas E Cobertores 180L Grande Capacidade,Brasil,76.70,38.35,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005010527025881.html?pvid=a5063c4c-bee5-44e0-8ba3-d5fc15ede3bf&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052705243932%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2059%2C00%21R%24%2038%2C35%21%21%2159.00%2138.35%21%40210328d417817019664073412ed961%2112000052705243932%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005010527025881.html?pvid=a5063c4c-bee5-44e0-8ba3-d5fc15ede3bf&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052705243932%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2059%2C00%21R%24%2038%2C35%21%21%2159.00%2138.35%21%40210328d417817019664073412ed961%2112000052705243932%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S3cba6e436f4d4381ad7678566cb0e9f7q.png_220x220.png_.webp
MLA-AE-048-TORNEIRA-D,"Torneira de Cozinha Flexível Preta 1/4 360 ° 1 Unidade, 2 Modos de Jato de Água (Jato e Chuveiro) - Envio de São Paulo em até 12h úteis",Brasil,68.02,34.01,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009303876444.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000048678968388%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2089%2C50%21R%24%2034%2C01%21%21%2189.50%2134.01%21%40210328d417817019674473439ed961%2112000048678968388%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009303876444.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000048678968388%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2089%2C50%21R%24%2034%2C01%21%21%2189.50%2134.01%21%40210328d417817019674473439ed961%2112000048678968388%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Ad0c0c5e00da84e549124232093fecbf0t.jpg_220x220q75.jpg_.webp
MLA-AE-049-TAPETE-DE-,"Tapete de Banho Antiderrapante de Espuma Viscoelástica Super Absorvente, Macio e Confortável, Durável para Uso Diário em Casa",Brasil,56.76,28.38,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012326105162.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058113004616%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2043%2C00%21R%24%2028%2C38%21%21%2143.00%2128.38%21%40210328d417817019674473439ed961%2112000058113004616%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012326105162.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058113004616%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2043%2C00%21R%24%2028%2C38%21%21%2143.00%2128.38%21%40210328d417817019674473439ed961%2112000058113004616%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sbee3ed25d5894b619fbb395e3d2dcce0m.jpg_220x220q75.jpg_.webp
MLA-AE-050-RELOGIOS-D,"Relógios Digitais LED de Aço Inoxidável para Homens, Relógio Eletrônico de Luxo em Ouro e Prata, Relógio de Moda para Negócios",Brasil,59.38,29.69,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012130114002.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057576027017%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2044%2C99%21R%24%2029%2C69%21%21%2144.99%2129.69%21%40210328d417817019674473439ed961%2112000057576027017%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012130114002.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057576027017%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2044%2C99%21R%24%2029%2C69%21%21%2144.99%2129.69%21%40210328d417817019674473439ed961%2112000057576027017%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S204e012e735c40cf9a496f69ca938948J.png_220x220.png_.webp
MLA-AE-051-EXTENSAO-V,"Extensão Vertical com 9 Tomadas BR + 4 USB + Type-C - 2200W, Proteção Sobrecarga e Design Compacto para Casa/Escritório",Brasil,175.02,87.51,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012380782731.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058512137490%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20124%2C52%21R%24%2087%2C51%21%21%21124.52%2187.51%21%40210328d417817019674473439ed961%2112000058512137490%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527386&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012380782731.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058512137490%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20124%2C52%21R%24%2087%2C51%21%21%21124.52%2187.51%21%40210328d417817019674473439ed961%2112000058512137490%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527386&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S08b33a853c6e4f3fa193acc008a41617l.jpg_220x220q75.jpg_.webp
MLA-AE-052-UNITV-V10-,UNITV V10 ORIGINAL APARELHO SMART TV LIBERA CANAIS SÉRIES PRONTA ENTREGA,Brasil,610.00,305.00,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005010431399073.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052385358952%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20500%2C00%21R%24%20305%2C00%21%21%21500.00%21305.00%21%40210328d417817019674473439ed961%2112000052385358952%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005010431399073.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052385358952%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20500%2C00%21R%24%20305%2C00%21%21%21500.00%21305.00%21%40210328d417817019674473439ed961%2112000052385358952%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Seb35c3bd1bef47838bc1caf8290a145dm.jpg_220x220q75.jpg_.webp
MLA-AE-053-INTERRUPTO,"Interruptor Inteligente Wifi, Interruptor Inteligente, Alexia, Tomada Inteligente Wifi, Interruptor, Tuya, Controle PC, Switch",Brasil,105.26,52.63,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005007455589645.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058601033873%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2064%2C18%21R%24%2052%2C63%21%21%2164.18%2152.63%21%40210328d417817019674473439ed961%2112000058601033873%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005007455589645.html?pvid=ca8a14cd-c97a-4b73-8e03-8d13190c8049&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058601033873%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2064%2C18%21R%24%2052%2C63%21%21%2164.18%2152.63%21%40210328d417817019674473439ed961%2112000058601033873%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S5072641f978447f5a670ad9ade2858d1c.jpg_220x220q75.jpg_.webp
MLA-AE-054-TESOURA-DE,"Tesoura de Cabeleireiro Profissional Premium com Lâminas de Aço Inoxidável, Supressor de Segurança e Cabo Ergonômico para Corte de Cabelo Profissional",Brasil,55.38,27.69,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012235982968.html?pvid=ee787d46-0441-4615-a70d-d6c93564f872&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057818095028%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2039%2C00%21R%24%2027%2C69%21%21%2139.00%2127.69%21%40210328d417817019677703447ed961%2112000057818095028%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012235982968.html?pvid=ee787d46-0441-4615-a70d-d6c93564f872&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057818095028%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2039%2C00%21R%24%2027%2C69%21%21%2139.00%2127.69%21%40210328d417817019677703447ed961%2112000057818095028%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sd1c313affbcd4d3f92a58b5d80019e99P.jpg_220x220q75.jpg_.webp
MLA-AE-055-SOFIRN-IF2,Sofirn if22a 2100lm lanterna 21700 luz poderosa sft40 led 629m de longo alcance usb c recarregável carregamento lance tocha,Brasil,313.88,156.94,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005003092164967.html?pvid=ee787d46-0441-4615-a70d-d6c93564f872&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000036674926682%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20289%2C12%21R%24%20156%2C94%21%21%2152.78%2128.65%21%40210328d417817019677703447ed961%2112000036674926682%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005003092164967.html?pvid=ee787d46-0441-4615-a70d-d6c93564f872&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000036674926682%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20289%2C12%21R%24%20156%2C94%21%21%2152.78%2128.65%21%40210328d417817019677703447ed961%2112000036674926682%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sbb99b61f28c14b59b81edf40be347d84I.jpg_220x220q75.jpg_.webp
MLA-AE-056-MEIA-ANTID,Meia antiderrapante futebol，Meias ciclismo masculina，Meia antiderrapante，Meia poliamida corrida，Atacado brasileiro,Brasil,51.16,25.58,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009812464072.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051564490013%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2034%2C88%21R%24%2025%2C58%21%21%2134.88%2125.58%21%40210328d417817019815863770ed961%2112000051564490013%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009812464072.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051564490013%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2034%2C88%21R%24%2025%2C58%21%21%2134.88%2125.58%21%40210328d417817019815863770ed961%2112000051564490013%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S0d5f396e5abe4cc0b4347bfee2e3f224o.png_220x220.png_.webp
MLA-AE-057-APLIQUE-RA,Aplique Rabo de Cavalo Profundas Cabelo Fibra Proteica Orgânica de Alta Qualidade Desgaste Diário Um Estilo Aleatório MODA HAIR,Brasil,71.82,35.91,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005007808093270.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000042272874389%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2039%2C90%21R%24%2035%2C91%21%21%2139.90%2135.91%21%40210328d417817019815863770ed961%2112000042272874389%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005007808093270.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000042272874389%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2039%2C90%21R%24%2035%2C91%21%21%2139.90%2135.91%21%40210328d417817019815863770ed961%2112000042272874389%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/A046c4d45eaf046039c05200c7f63cefa7.jpg_220x220q75.jpg_.webp
MLA-AE-058-ARMAZEM-GR,"【Armazém Grátis no Brasil!】 Yottamaster 150W Gaveta Externa para HD/SSD 2.5"" e 3.5"" SATA com RAID para Armazenamento de Disco Rígido",Brasil,2014.86,1007.43,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012277679895.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057969412572%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%202.748%2C05%21R%24%201.007%2C43%21%21%213389.73%211242.68%21%40210328d417817019815863770ed961%2112000057969412572%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209325257&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012277679895.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057969412572%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%202.748%2C05%21R%24%201.007%2C43%21%21%213389.73%211242.68%21%40210328d417817019815863770ed961%2112000057969412572%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209325257&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S5e7939faa213489fbda1bba6a8b17f062.png_220x220.png_.webp
MLA-AE-059-3-PARES-ME,3 Pares，Meias esportivas de poliamida，Meias de ciclismo masculinas，Meias，Meias de futebol，Antiderrapantes，Respiráveis,Brasil,71.04,35.52,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009185645186.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051863359545%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2056%2C82%21R%24%2035%2C52%21%21%2156.82%2135.52%21%40210328d417817019815863770ed961%2112000051863359545%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009185645186.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051863359545%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2056%2C82%21R%24%2035%2C52%21%21%2156.82%2135.52%21%40210328d417817019815863770ed961%2112000051863359545%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S5b1a2be4e5a44a53989e9c1f0488f56az.jpg_220x220q75.jpg_.webp
